Price,Covered Area,Project Name,sqft Price,Carpet Area,Area Name,Society,furnished Type,Bathroom,Facing,Transaction Type,Type of Property,bedroom,isPrimeLocationProperty,Property,balconies,floor_ratio,Parking_Status,amenity_score,luxury_score
0.9,700.0,Natasha Enclave,12857.0,508.2070707070707,Vartak Nagar,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,1,1,3.0,0.5714285714285714,Unknown,2,2
0.85,454.0,Lodha Casa Viva,18722.0,329.60858585858585,Majiwada,0,Unfurnished,2.0,South,Resale,Apartment,1,1,1,1.0,0.5172413793103449,Available,1,2
1.12,885.0,Unknown Project,12655.0,632.0,Manpada,0,Furnished,2.0,West,Resale,Apartment,2,1,2,1.0,0.7,Available,1,2
0.46,550.0,Imperial Square,8364.0,399.30555555555554,Bhayandarpada,0,Furnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.125,Unknown,1,2
0.75,900.0,Unknown Project,8333.0,750.0,Thane West,0,Semi-Furnished,2.0,North,Resale,Residential House,2,1,2,1.0,0.3076923076923077,Unknown,1,2
0.24,310.0,Unknown Project,7903.0,310.0,Bhayandarpada,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.5,Unknown,1,2
0.62,700.0,Mahavir Apartment,8857.0,525.0,Thane West,0,Unfurnished,1.0,North,Resale,Apartment,1,1,1,1.0,0.5,Unknown,1,2
0.75,606.05,Cosmos Heritage,17045.0,440.0,Manpada,0,Semi-Furnished,1.0,West,Resale,Apartment,1,0,1,1.0,0.8571428571428571,Unknown,0,0
1.75,1200.0,Saket Complex,14583.0,871.2121212121212,Majiwada,0,Furnished,4.0,Unknown,Resale,Apartment,4,0,4,1.0,1.0,Unknown,3,3
0.65,505.0,Shruti Park       ,12871.0,480.0,Dhokali,0,Semi-Furnished,1.0,North - West,Resale,Apartment,1,0,1,1.0,0.5,Unknown,0,0
0.43,330.0,Unknown Project,13030.0,270.0,Yashodhan Nagar,0,Unfurnished,1.0,Unknown,Resale,Residential House,1,0,1,1.0,0.0,Unknown,0,0
1.9,1120.0,Lodha Sterling,16964.0,902.0,Kolshet Road,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.4166666666666667,Available,2,2
0.76,730.0,Vasant Leela Apartment,10411.0,600.0,Waghbil,0,Unfurnished,1.0,Unknown,Resale,Residential House,2,0,2,2.0,0.2857142857142857,Unknown,1,0
0.9,600.0,Unknown Project,15000.0,475.0,Panch Pakhdi,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5714285714285714,Unknown,0,0
1.3,620.0,Yash Anand CHS,20967.0,450.12626262626264,Charai,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,1.0,Unknown,1,0
0.76,860.0,Unknown Project,8837.0,624.3686868686868,Thane West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.0,Unknown,0,0
1.9,836.0,Unknown Project,22727.0,606.9444444444445,Majiwada,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.8,Unknown,0,0
0.85,615.0,Abhishek Heights,13821.0,475.0,Thane West,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.08333333333333333,Unknown,1,2
1.45,1050.0,Samrin Imperial Heights Apartment,13810.0,700.0,Thane West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,3.0,0.9333333333333333,Unknown,2,0
3.6,2450.0,Unknown Project,14694.0,1386.0,Balkum village,0,Unfurnished,3.0,North,Resale,Apartment,3,1,3,1.0,0.625,Unknown,5,6
0.55,486.0,Vijay Nagari,11317.0,405.0,Waghbil,0,Unfurnished,1.0,North - East,Resale,Apartment,1,0,1,1.0,0.14285714285714285,Unknown,0,0
1.3,999.0,Kalpataru Hills,13013.0,623.0,Manpada,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.7894736842105263,Unknown,1,0
0.65,595.0,Unknown Project,10924.0,431.9760101010101,Vrindavan Society,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5714285714285714,Unknown,0,0
0.79,391.0,Runwal Eirene,20205.0,391.0,Balkum village,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.23529411764705882,Available,0,0
1.4,1260.0,Puraniks Rumah Bali,11111.0,841.0,Bhayandarpada,0,Furnished,2.0,Unknown,Resale,Apartment,3,0,3,1.0,0.8620689655172413,Unknown,2,0
0.56,510.0,Unknown Project,10980.0,435.0,Vrindavan Society,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,1.0,Unknown,0,0
1.18,723.13,Godrej Emerald,16317.951129119245,525.0,Bhayandarpada,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.7777777777777778,Unknown,1,0
1.2,1300.0,Unknown Project,9231.0,1500.0,Vishnu Nagar,0,Furnished,2.0,East,Resale,Apartment,4,1,4,2.0,1.0,Unknown,4,6
2.2,1600.0,Unknown Project,13750.0,1050.0,Panch Pakhdi,0,Unfurnished,4.0,East,Resale,Apartment,4,1,4,1.0,1.0,Available,5,7
0.51,510.0,Unknown Project,10000.0,410.0,Bhayandarpada,0,Semi-Furnished,1.0,West,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
1.95,1430.0,Orovia Phase 1,13636.0,970.0,Hiranandani Estate,0,Furnished,3.0,Unknown,Resale,Apartment,3,1,3,2.0,0.7407407407407407,Available,5,2
0.5,380.0,Unknown Project,13158.0,325.0,Teen Hath Naka,0,Unfurnished,1.0,West,Resale,Builder Floor Apartment,1,1,1,1.0,0.5,Unknown,1,2
1.4,1071.61,Everest World,13064.454419051708,778.0,Kolshet Road,0,Furnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.5,Unknown,2,2
1.65,1740.0,Lodha Supremus,9483.0,1263.2575757575758,Kolshet Road,0,Furnished,3.0,Unknown,Resale,Apartment,3,1,3,1.0,0.125,Unknown,4,6
0.85,950.0,Vrindavan Complex,8947.0,689.709595959596,Vrindavan Society,0,Furnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.75,Unknown,2,2
0.65,575.0,Saket Complex,11304.0,417.4558080808081,Thane West,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,1.0,Unknown,1,2
0.77,668.03,Unknown Project,11526.428453811955,485.0,Gawand Baug,0,Semi-Furnished,2.0,South -West,Resale,Apartment,1,1,1,2.0,1.0,Unknown,2,2
0.65,623.0,Unknown Project,10433.0,430.0,Thane West,0,Unfurnished,1.0,West,Resale,Apartment,1,0,1,3.0,0.5,Unknown,1,0
1.8,1318.0,Shiv Sai Paradise,13657.0,956.8813131313132,Majiwada,0,Semi-Furnished,3.0,Unknown,Resale,Apartment,3,0,3,3.0,0.17647058823529413,Unknown,4,0
1.2,1074.37,Unknown Project,11169.336448337166,780.0,Thane West,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.9090909090909091,Unknown,1,0
0.95,750.0,Unknown Project,12667.0,544.5075757575758,Bhayandarpada,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.7368421052631579,Unknown,0,0
1.4,805.0,Unknown Project,17391.0,584.4381313131313,Vartak Nagar,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.0,Unknown,0,0
1.49,855.0,Unknown Project,17427.0,620.7386363636364,Naupada,0,Furnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.625,Unknown,0,0
1.98,1013.0,Happy Valley ,19546.0,1013.0,Manpada,0,Furnished,3.0,South - East,Resale,Apartment,3,0,3,3.0,0.4,Unknown,4,0
0.6,390.0,Kaushik Shree CHS,15385.0,283.1439393939394,Thane West,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.75,Unknown,0,0
1.05,825.0,Lok Upvan,12727.0,750.0,Vasant Vihar,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.14285714285714285,Unknown,0,0
0.85,850.0,Vijay Nagari,10000.0,600.0,Waghbil,0,Unfurnished,2.0,North - East,Resale,Apartment,2,0,2,2.0,0.14285714285714285,Unknown,1,0
0.59,500.0,Kanchan Pushp Complex,11800.0,363.0050505050505,Waghbil,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.75,Available,0,0
0.86,644.62,Immensa by Kalpataru,13341.193261146102,468.0,Kolshet Road,0,Unfurnished,2.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Unknown,1,2
0.78,750.0,Natasha Enclave,10400.0,500.0,Vartak Nagar,0,Unfurnished,2.0,North,Resale,Apartment,1,0,1,3.0,0.7619047619047619,Unknown,1,0
2.4,2100.0,Unknown Project,11429.0,1800.0,Thane West,0,Unfurnished,3.0,Unknown,Resale,Villa,4,0,4,2.0,0.5128205128205128,Unknown,5,6
1.1,750.0,Platinum Heritage,14667.0,544.5075757575758,Hiranandani Estate,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,4.0,0.8666666666666667,Available,1,0
1.2,998.0,Kalpataru Expansia,12024.0,665.0,Kolshet Road,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.4375,Available,1,0
1.3,990.0,Regency Towers,13131.0,750.0,Anand Nagar Thane West,0,Semi-Furnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.6363636363636364,Available,0,0
0.69,700.0,Unknown Project,9857.0,650.0,Thane West,0,Semi-Furnished,1.0,West,Resale,Apartment,1,0,1,2.0,0.3333333333333333,Unknown,1,0
0.54,672.0,NG Regency,8036.0,460.0,Balkum village,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.7142857142857143,Unknown,1,2
1.63,1250.0,Wadhwa Elite,13040.0,860.0,Kolshet Road,0,Semi-Furnished,2.0,North,Resale,Apartment,3,1,3,2.0,0.4,Unknown,4,2
1.8,850.0,Lodha Casa Ultima,21176.0,617.1085858585859,Majiwada,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.23333333333333334,Unknown,2,2
1.5,802.0,Godrej Emerald,18703.0,706.0,Bhayandarpada,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.9629629629629629,Available,2,2
1.1,1000.0,Unknown Project,11000.0,600.0,Manpada,1,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.06,Available,2,2
0.55,440.0,Lodha Codename Crown Jewel,12500.0,320.0,Kolshet Road,1,Semi-Furnished,2.0,East,New Property,Apartment,1,1,1,1.0,0.5454545454545454,Unknown,1,2
0.93,865.0,Lodha Amara,10751.0,551.0,Kolshet Road,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.17857142857142858,Unknown,1,2
0.43,400.0,Parijat Gardens,10750.0,330.0,Thane West,0,Unfurnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.14285714285714285,Unknown,1,2
0.78,606.05,Lodha Amara,12870.225228941508,440.0,Kolshet Road,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.10344827586206896,Available,1,2
0.7,650.0,Lodha Splendora,10769.0,471.90656565656565,Bhayandarpada,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.4358974358974359,Unknown,1,2
0.85,594.0,Lodha Casa Ultima,14310.0,420.0,Majiwada,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.16666666666666666,Unknown,1,2
0.84,545.0,Dosti Oak,15413.0,395.675505050505,Balkum village,0,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.25,Available,1,2
1.5,999.0,Hiranandani Estate Paloma,15015.0,745.0,Hiranandani Estate,0,Semi-Furnished,2.0,North,Resale,Apartment,2,0,2,2.0,0.3333333333333333,Available,1,0
2.1,1500.0,Project Hiranandani Meadows,14000.0,1089.0151515151515,Thane West,0,Semi-Furnished,3.0,East,Resale,Apartment,3,0,3,1.0,0.4444444444444444,Available,4,2
0.7,650.0,Runwal Garden City,10769.0,471.90656565656565,Balkum village,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.8333333333333334,Unknown,0,0
1.25,1200.0,Lodha Splendora,10416.0,750.0,Bhayandarpada,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,1.0,Available,2,0
1.2,975.19,Godrej Emerald,12305.294352895333,708.0,Bhayandarpada,0,Unfurnished,2.0,North,Resale,Apartment,2,0,2,1.0,0.7666666666666667,Available,0,0
1.05,691.45,Godrej Emerald,15185.479788849518,502.0,Bhayandarpada,0,Unfurnished,2.0,North - East,Resale,Apartment,2,0,2,2.0,0.4166666666666667,Available,1,0
0.97,772.72,Runwal Codename Enchanted,12553.059322911275,561.0,Kolshet,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.5128205128205128,Available,1,2
0.64,487.6,Runwal Codename Enchanted,13125.512715340443,354.0,Kolshet,0,Unfurnished,1.0,Unknown,New Property,Apartment,1,1,1,1.0,0.5128205128205128,Available,1,2
2.35,1324.0,Unknown Project,17749.0,936.0,Hiranandani Estate,0,Unfurnished,2.0,West,New Property,Apartment,3,0,3,1.0,0.7941176470588235,Unknown,3,0
0.7,635.0,Ashok Nagar,14736.0,465.0,Balkum village,0,Furnished,2.0,East,Resale,Apartment,1,0,1,1.0,0.7142857142857143,Available,0,0
1.5,978.0,Rustomjee Azziano,15337.0,713.0,Majiwada,0,Unfurnished,2.0,West,Resale,Apartment,2,0,2,2.0,0.625,Available,1,0
0.9,605.0,Palacia,14876.0,439.2361111111111,Waghbil,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.8235294117647058,Unknown,0,0
0.51,590.0,Vijay Annex,8644.0,410.0,Waghbil,0,Semi-Furnished,1.0,East,Resale,Apartment,1,0,1,1.0,0.5714285714285714,Available,0,0
0.61,500.0,New Rachana Park,12200.0,430.0,Manpada,0,Unfurnished,2.0,North,Resale,Apartment,1,0,1,1.0,0.6666666666666666,Unknown,0,0
1.25,925.61,Lodha Amara,13504.607772171865,672.0,Kolshet Road,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.2,Unknown,0,0
1.05,800.0,Sunrise by Kalpataru,13125.0,530.0,Kolshet Road,0,Unfurnished,2.0,North - East,New Property,Apartment,2,0,2,2.0,0.038461538461538464,Unknown,1,0
0.88,606.05,Ashar Pulse,14520.254104446829,440.0,Majiwada,0,Unfurnished,1.0,Unknown,Resale,Apartment,2,0,2,1.0,0.25,Available,0,0
1.25,1200.0,Lodha Luxuria Priva,10416.0,810.0,Majiwada,0,Semi-Furnished,2.0,East,Resale,Apartment,2,0,2,2.0,0.5517241379310345,Available,2,0
0.65,661.15,Raunak Unnathi Woods Phase 7,13489.0,480.0,Anand Nagar Thane West,0,Furnished,2.0,East,Resale,Apartment,1,0,1,3.0,0.5128205128205128,Unknown,1,0
0.89,594.0,Lodha Casa Ultima,14983.0,425.0,Majiwada,0,Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.6666666666666666,Unknown,0,0
0.58,566.0,Vijay Vatika,10247.0,410.92171717171715,Waghbil,0,Semi-Furnished,1.0,South -West,Resale,Apartment,1,1,1,1.0,0.0,Available,1,2
1.2,999.0,Kalpataru Hills Phase 2,12012.0,630.0,Manpada,0,Unfurnished,2.0,West,Resale,Apartment,2,1,2,1.0,1.0,Unknown,1,2
1.18,802.94,Ashar Pulse,14695.99222856004,650.0,Majiwada,1,Unfurnished,2.0,West,New Property,Builder Floor Apartment,2,1,2,2.0,0.8333333333333334,Unknown,2,2
2.25,1505.0,Rustomjee Urbania,14950.0,1092.645202020202,Majiwada,0,Furnished,3.0,Unknown,Resale,Apartment,3,1,3,3.0,0.10344827586206896,Unknown,6,4
1.45,1335.0,Runwal Garden City,10861.0,969.2234848484849,Thane West,0,Unfurnished,3.0,East,Resale,Apartment,3,1,3,1.0,1.0,Unknown,4,2
1.7,720.0,Ashar Edge,23611.0,653.0,Pokharan Road Number 2,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,3.0,0.15151515151515152,Available,2,2
0.47,485.0,Kavya Hill View,9691.0,352.114898989899,Anand Nagar Thane West,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.7142857142857143,Unknown,1,2
0.97,920.0,Dosti West County,10543.0,752.0,Balkum village,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.23333333333333334,Available,2,2
0.92,632.0,Lodha Casa Viva,14557.0,454.0,Majiwada,0,Semi-Furnished,2.0,North,Resale,Apartment,1,1,1,1.0,0.5483870967741935,Unknown,1,2
0.99,746.0,Rustomjee Urbania,13271.0,541.6035353535353,Majiwada,1,Unfurnished,2.0,Unknown,New Property,Apartment,2,1,2,1.0,0.09375,Unknown,1,2
1.25,990.0,Rutu Tower,12626.0,718.75,Patlipada,0,Unfurnished,2.0,East,Resale,Apartment,2,0,2,2.0,0.5294117647058824,Unknown,1,0
1.7,1200.0,Runwal Garden City,14167.0,875.0,Thane West,0,Furnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.55,Available,3,0
0.77,650.0,Runwal Estate,11846.0,471.90656565656565,Manpada,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.7142857142857143,Unknown,0,0
2.0,1000.0,Dosti West County,20000.0,967.0,Balkum village,0,Unfurnished,3.0,East,Resale,Apartment,3,0,3,1.0,0.4,Unknown,4,0
1.9,1050.0,Laxmi Narayan Residency,18095.0,774.0,Thane West,0,Semi-Furnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.3181818181818182,Unknown,1,0
1.35,985.0,Rosa Oasis,13706.0,743.0,Hiranandani Estate,0,Semi-Furnished,2.0,East,Resale,Apartment,2,0,2,3.0,0.8571428571428571,Unknown,1,0
0.9,770.0,Runwal Estate,11688.0,559.0277777777778,Manpada,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.4166666666666667,Unknown,1,0
1.0,695.0,Highland Haven,14388.0,642.0,Balkum village,0,Unfurnished,2.0,North - West,Resale,Apartment,2,0,2,3.0,0.05263157894736842,Available,1,0
0.58,580.0,Sagar Residency,10000.0,421.0858585858586,Waghbil,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,0,1,1.0,0.42857142857142855,Unknown,0,0
0.62,570.0,Vasant Leela Apartment,10877.0,413.82575757575756,Waghbil,0,Semi-Furnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.5714285714285714,Unknown,0,0
0.98,530.0,Kalpataru Paramount,18491.0,384.7853535353535,Kapurbawdi,0,Unfurnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.36363636363636365,Unknown,0,0
0.5,440.0,Vihang Hills,11364.0,319.44444444444446,Waghbil,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,0,1,2.0,0.625,Unknown,1,0
0.27,325.0,Unknown Project,8308.0,196.0,Kolshet Road,0,Unfurnished,1.0,East,Resale,Apartment,1,0,1,1.0,0.03333333333333333,Unknown,0,0
1.28,980.0,Highland Park,13061.0,711.489898989899,Kolshet Road,0,Semi-Furnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.3888888888888889,Available,0,0
1.4,672.0,Lodha Amara,20833.0,487.8787878787879,Kolshet Road,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.3548387096774194,Unknown,0,0
1.2,1190.0,Prestige Residency,10084.0,715.0,Waghbil,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.48,Unknown,2,0
1.25,1185.0,Fenkin Belleza,10549.0,860.3219696969697,Anand Nagar Thane West,0,Semi-Furnished,2.0,West,Resale,Apartment,2,0,2,3.0,0.23529411764705882,Unknown,2,0
0.95,925.0,Sukur Residency,10270.0,673.0,Anand Nagar Thane West,0,Semi-Furnished,2.0,North - East,Resale,Apartment,2,0,2,2.0,0.5714285714285714,Unknown,1,0
1.19,1004.0,Acura,11852.0,650.0,Majiwada,0,Unfurnished,2.0,East,Resale,Apartment,2,0,2,2.0,0.15,Available,2,0
0.75,650.0,Highland Haven,11538.0,490.0,Balkum village,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,0,1,3.0,0.4,Unknown,1,0
0.85,665.0,Pride Park,12782.0,482.79671717171715,Manpada,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.7142857142857143,Unknown,1,2
1.1,811.28,Highland Haven,13558.820629129277,589.0,Balkum village,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,3.0,0.8260869565217391,Available,2,2
1.5,1080.0,Kalpataru Paramount,13889.0,668.0,Kapurbawdi,1,Unfurnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.9655172413793104,Unknown,2,2
0.95,712.0,Unknown Project,13343.0,516.9191919191919,Kolbad,0,Unfurnished,2.0,East,Resale,Apartment,2,1,2,1.0,0.14285714285714285,Unknown,1,2
1.3,1101.91,Godrej Emerald,11797.696726592914,800.0,Bhayandarpada,0,Semi-Furnished,2.0,East,Resale,Apartment,2,1,2,2.0,0.7777777777777778,Unknown,3,2
0.96,666.0,Unknown Project,14413.0,483.52272727272725,Vartak Nagar,0,Furnished,2.0,West,Resale,Apartment,2,1,2,4.0,0.045454545454545456,Unknown,2,2
0.75,604.0,Highland Park,12417.0,438.51010101010104,Kolshet Road,0,Unfurnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.5333333333333333,Available,1,2
1.75,1042.0,Lodha Amara,16795.0,756.5025252525253,Kolshet Road,0,Unfurnished,3.0,Unknown,Resale,Apartment,3,1,3,1.0,0.9310344827586207,Unknown,4,2
1.1,800.0,Lodha Casa Ultima,13750.0,580.8080808080808,Majiwada,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.9629629629629629,Unknown,2,2
1.28,857.0,Lodha Luxuria,14936.0,787.0,Majiwada,0,Semi-Furnished,2.0,East,New Property,Apartment,2,1,2,1.0,0.2413793103448276,Unknown,1,2
0.68,585.0,Hill Crest,11624.0,424.71590909090907,Manpada,0,Furnished,2.0,East,Resale,Apartment,1,0,1,1.0,0.7142857142857143,Available,0,0
1.25,1025.0,Unknown Project,12195.0,810.0,Dhokali,0,Furnished,2.0,East,Resale,Apartment,2,0,2,3.0,1.0,Unknown,2,0
0.77,867.76,Unknown Project,12222.0,630.0,Owale,0,Unfurnished,2.0,West,Resale,Apartment,2,0,2,1.0,0.8571428571428571,Unknown,0,0
0.95,475.0,Lodha Crown,20000.0,435.0,Majiwada,0,Unfurnished,2.0,Unknown,New Property,Apartment,2,0,2,1.0,0.047619047619047616,Unknown,0,0
0.65,674.92,Sukur Residency,9630.771054347182,490.0,Anand Nagar Thane West,0,Semi-Furnished,1.0,West,Resale,Apartment,1,0,1,1.0,0.42857142857142855,Unknown,0,0
1.0,650.0,Sunrise by Kalpataru,15385.0,540.0,Kolshet Road,0,Semi-Furnished,2.0,East,Resale,Apartment,2,0,2,2.0,0.11538461538461539,Unknown,1,0
0.54,338.0,Lodha Crown,15976.0,309.0,Balkum Naka,0,Unfurnished,1.0,South,Resale,Apartment,1,0,1,1.0,0.14285714285714285,Available,0,0
0.76,700.0,Highland Haven,10857.0,497.0,Balkum village,0,Unfurnished,2.0,East,Resale,Apartment,1,0,1,3.0,0.2,Unknown,1,0
0.95,620.0,Runwal Eirene,15323.0,424.0,Balkum village,0,Semi-Furnished,2.0,East,Resale,Apartment,1,0,1,1.0,0.08571428571428572,Available,0,0
0.79,600.0,Rutu Enclave,13167.0,500.0,Anand Nagar Thane West,0,Semi-Furnished,2.0,North - East,Resale,Apartment,2,0,2,2.0,0.5,Available,1,0
1.25,1000.0,Unknown Project,12500.0,770.0,Naupada,0,Furnished,2.0,Unknown,Resale,Builder Floor Apartment,2,0,2,1.0,1.0,Unknown,1,0
1.5,950.0,Cosmos Horizon,15789.0,750.0,Pokharan Road Number 2,0,Furnished,2.0,North - East,Resale,Apartment,2,0,2,2.0,0.037037037037037035,Unknown,1,0
0.9,774.0,Palacia,11628.0,561.9318181818181,Waghbil,0,Unfurnished,2.0,East,Resale,Apartment,2,0,2,1.0,0.7647058823529411,Unknown,0,0
0.96,551.0,Lodha Amara,17423.0,400.03156565656565,Kolshet Road,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,0,1,1.0,0.4838709677419355,Available,0,0
0.6,850.0,Mukta Residency,7059.0,605.0,Thane West,0,Semi-Furnished,2.0,East,Resale,Apartment,2,0,2,4.0,1.0,Available,1,0
1.1,907.7,Lodha Amara,12118.541368293489,659.0,Kolshet Road,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.5666666666666667,Unknown,0,0
0.68,600.0,Happy Valley ,11333.0,446.0,Manpada,0,Furnished,1.0,South,Resale,Apartment,1,0,1,1.0,0.8571428571428571,Unknown,0,0
1.65,1345.0,Runwal Pearl,12267.0,935.0,Dhokali,0,Semi-Furnished,3.0,East,Resale,Apartment,3,0,3,3.0,0.2,Available,4,0
1.0,905.0,Palacia,11050.0,657.0391414141415,Waghbil,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,2.0,0.8125,Available,1,0
0.78,526.0,Hiranandani Solitaire,14829.0,336.0,Hiranandani Estate,0,Unfurnished,1.0,East,Resale,Apartment,1,0,1,2.0,0.8333333333333334,Unknown,1,0
0.83,775.0,Cosmos Park,10710.0,562.6578282828283,Waghbil,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,2,1,2,2.0,0.5,Unknown,2,2
0.63,366.0,Lodha Amara,17213.0,265.719696969697,Kolshet Road,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.6785714285714286,Unknown,1,2
0.6,565.0,Vijay Annex,10619.0,410.19570707070704,Waghbil,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.8571428571428571,Available,1,2
0.95,454.0,Lodha Casa Viva,20925.0,329.60858585858585,Majiwada,0,Semi-Furnished,2.0,North - West,Resale,Apartment,1,1,1,1.0,0.2413793103448276,Unknown,1,2
1.05,691.45,Lodha Crown,15185.479788849518,502.0,Majiwada,0,Unfurnished,3.0,East,Resale,Apartment,2,1,2,1.0,0.7916666666666666,Available,2,2
0.78,675.0,Lodha Amara,11556.0,472.0,Kolshet Road,0,Semi-Furnished,2.0,Unknown,Resale,Apartment,1,1,1,1.0,0.1935483870967742,Available,1,2
0.85,510.0,Saptashree Heights,16667.0,470.0,Dhokali,0,Furnished,1.0,North - East,Resale,Apartment,1,1,1,2.0,0.7307692307692307,Unknown,2,2
0.58,500.0,Lodha Codename Rare Gem,11600.0,350.0,Majiwada,0,Semi-Furnished,1.0,North,Resale,Apartment,1,1,1,1.0,0.35714285714285715,Unknown,1,2
0.95,794.0,Shiv Sai Paradise,11965.0,576.4520202020202,Majiwada,0,Unfurnished,1.0,Unknown,Resale,Apartment,1,1,1,1.0,0.95,Unknown,1,2
0.51,600.0,Vijay Annex,8500.0,410.0,Waghbil,0,Semi-Furnished,1.0,East,Resale,Apartment,1,1,1,1.0,0.5714285714285714,Available,1,2
1.15,1000.0,Runwal Garden City,11500.0,726.010101010101,Balkum Naka,0,Unfurnished,2.0,Unknown,Resale,Apartment,2,0,2,1.0,0.9444444444444444,Available,1,0
1.7,948.0,Lodha Amara,17932.0,688.2575757575758,Kolshet Road,0,Unfurnished,3.0,Unknown,Resale,Apartment,3,0,3,1.0,0.9642857142857143,Available,2,0
1.95,1655.0,Harmony Signature Towers,11782.0,1140.0,Owale,0,Unfurnished,3.0,East,Resale,Residential House,4,0,4,4.0,0.3076923076923077,Available,4,4
