bhk,price,which_floor,bathrooms,balcony,parking,location,buildup_area_sqft,is_ready_to_move,furnishing,age_category,latitude,longitude
2.0,1.7,Higher,2.0,0.0,1.0,Borivali West,785.0,1,Unfurnished,New,19.2298129,72.8471376
3.0,3.24,Higher,3.0,0.0,1.0,Kandivali West,1852.0,1,Fully Furnished,Old,19.2055321,72.8399273
1.0,2.65,Middle,2.0,0.0,1.0,Madanpura,750.0,1,Semi Furnished,Mid Age,18.9687,72.8245
1.0,0.33,Middle,1.0,3.0,0.0,Naigaon East,600.0,1,Unknown,Relatively New,19.0137704,72.846317
1.0,1.0,Unknown,2.0,0.0,1.0,Kandivali East,640.0,0,Unknown,Mid Age,19.2051958,72.8626165
2.0,1.34,Lower,2.0,3.0,1.0,Bhandup West,1034.0,1,Semi Furnished,Mid Age,19.1462636,72.9339461
4.0,4.6,Higher,4.0,1.0,6.0,Powai,2600.0,1,Fully Furnished,Mid Age,19.1187195,72.9073476
3.0,2.8,Lower,3.0,0.0,1.0,Wadala East,1100.0,1,Fully Furnished,Mid Age,19.0210175,72.8568955
1.0,0.96,Middle,1.0,0.0,1.0,Dahisar West,550.0,1,Unfurnished,Old,19.248875,72.852959
3.0,7.0,Higher,3.0,0.0,2.0,Santacruz West,1190.0,1,Unfurnished,Relatively New,19.0844004,72.8372899
2.0,3.0,Higher,2.0,0.0,1.0,Bhandup East,1150.0,1,Unknown,New,19.1378308,72.9361964
2.0,1.65,Middle,2.0,0.0,1.0,Malad East,696.0,1,Unfurnished,Relatively New,19.1860219,72.8563181
1.0,0.32,Middle,1.0,3.0,1.0,Naigaon East,630.0,1,Unfurnished,Relatively New,19.0137704,72.846317
1.0,2.15,Middle,2.0,0.0,1.0,Dadar East,540.0,1,Unfurnished,New,19.0162531,72.8522274
4.0,5.5,Higher,4.0,5.0,2.0,Chembur,2000.0,1,Fully Furnished,Relatively New,19.054818,72.8979713
1.0,1.03,Higher,2.0,0.0,2.0,Malad West,602.0,1,Unfurnished,Mid Age,19.1852851,72.8358611
1.0,1.45,Higher,2.0,0.0,0.0,Andheri West,450.0,1,Semi Furnished,Relatively New,19.1172495,72.833968
2.0,3.05,Middle,2.0,1.0,1.0,Borivali East,1150.0,1,Fully Furnished,Mid Age,19.2187187,72.8654856
1.0,0.59,Unknown,2.0,3.0,1.0,Mira Road East,529.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,3.21,Lower,3.0,2.0,2.0,Mulund West,1550.0,1,Unknown,Relatively New,19.1719717,72.9511956
3.0,6.34,Unknown,3.0,0.0,2.0,Khar,1400.0,1,Unknown,Relatively New,19.0682411,72.8400412
3.0,3.35,Lower,3.0,0.0,1.0,Andheri West,1350.0,1,Semi Furnished,Old,19.1172495,72.833968
1.0,0.61,Unknown,2.0,2.0,1.0,Mira Road East,680.0,0,Unknown,Relatively New,19.286025,72.868886
2.0,1.7,Higher,2.0,0.0,1.0,Mulund West,696.0,1,Unfurnished,Mid Age,19.1719717,72.9511956
3.0,2.95,Unknown,3.0,0.0,1.0,Borivali West,900.0,1,Unknown,Relatively New,19.2298129,72.8471376
1.0,0.53,Middle,2.0,0.0,0.0,Kandivali West,435.0,1,Unfurnished,Mid Age,19.2055321,72.8399273
3.0,3.1,Lower,3.0,0.0,1.0,Andheri West,1400.0,1,Semi Furnished,Mid Age,19.1172495,72.833968
3.0,2.55,Middle,4.0,0.0,1.0,Dahisar West,1100.0,1,Unknown,Relatively New,19.248875,72.852959
1.0,0.91,Lower,2.0,0.0,0.0,Kandivali East,575.0,1,Semi Furnished,Old,19.2051958,72.8626165
3.0,4.6,Middle,3.0,4.0,2.0,Sion,1670.0,1,Unfurnished,Relatively New,19.0465213,72.8632834
4.0,23.0,Higher,5.0,0.0,3.0,Andheri West,3800.0,1,Unfurnished,Relatively New,19.1172495,72.833968
4.0,16.0,Middle,4.0,0.0,1.0,Juhu,3000.0,1,Semi Furnished,Mid Age,19.1070215,72.8275275
1.0,1.28,Higher,1.0,0.0,1.0,Wadala East,520.0,1,Semi Furnished,Mid Age,19.0210175,72.8568955
4.0,12.0,Lower,2.0,0.0,5.0,Sion,2500.0,1,Semi Furnished,Mid Age,19.0465213,72.8632834
1.0,0.59,Lower,3.0,0.0,1.0,Mira Road East,670.0,1,Semi Furnished,Relatively New,19.286025,72.868886
1.0,1.31,Unknown,2.0,0.0,1.0,Vikhroli West,600.0,1,Unknown,Relatively New,19.114541,72.9257184
3.0,3.55,Unknown,3.0,0.0,2.0,Andheri East,1400.0,1,Unknown,Relatively New,19.1158835,72.854202
4.0,5.15,Higher,2.0,0.0,2.0,Wadala,2080.0,1,Semi Furnished,Relatively New,19.0210175,72.8568955
1.0,1.05,Middle,2.0,1.0,2.0,Kurla East,512.0,1,Unfurnished,New,19.0628944,72.8825604
1.0,0.26,Higher,3.0,0.0,1.0,Nalasopara West,700.0,1,Unfurnished,Mid Age,19.012455,72.835058
1.0,1.1,Middle,1.0,0.0,0.0,Parel,410.0,1,Unknown,Relatively New,18.9883872,72.8394086
2.0,5.0,Middle,2.0,0.0,2.0,Mahim,1120.0,1,Fully Furnished,Relatively New,19.0427721,72.8407925
3.0,2.1,Lower,3.0,0.0,1.0,Andheri West,950.0,1,Fully Furnished,Mid Age,19.1172495,72.833968
1.0,1.1,Higher,2.0,0.0,0.0,Ghatkopar East,650.0,1,Unknown,New,19.0833438,72.9123246
3.0,4.75,Lower,1.0,0.0,2.0,Bandra West,1350.0,1,Semi Furnished,Mid Age,19.0583358,72.8302669
5.0,24.0,Unknown,4.0,0.0,2.0,Tardeo,3050.0,1,Unknown,Mid Age,18.9749183,72.8134203
2.0,4.25,Middle,2.0,0.0,2.0,Bandra West,900.0,1,Fully Furnished,Relatively New,19.0583358,72.8302669
4.0,6.91,Unknown,4.0,0.0,2.0,Vile Parle,2200.0,1,Unknown,Relatively New,19.0999098,72.8440038
1.0,1.19,Lower,1.0,0.0,1.0,Powai,580.0,1,Semi Furnished,Old,19.1187195,72.9073476
2.0,1.0,Higher,2.0,1.0,1.0,Kandivali East,650.0,1,Semi Furnished,Relatively New,19.2051958,72.8626165
3.0,4.8,Middle,2.0,4.0,2.0,Sion,1550.0,1,Semi Furnished,Relatively New,19.0465213,72.8632834
2.0,0.39,Middle,2.0,5.0,2.0,Nalasopara West,840.0,1,Unfurnished,Mid Age,19.012455,72.835058
1.0,0.8,Lower,2.0,0.0,1.0,Vikhroli East,650.0,0,Unfurnished,Relatively New,19.1172592,72.9355194
1.0,1.3,Lower,2.0,0.0,1.0,Kandivali East,635.0,1,Unfurnished,Old,19.2051958,72.8626165
1.0,1.38,Higher,2.0,0.0,1.0,Jogeshwari East,500.0,1,Fully Furnished,New,19.1429467,72.8551559
3.0,3.5,Middle,3.0,1.0,1.0,Kanjurmarg East,1300.0,1,Fully Furnished,New,19.124102,72.9385562
4.0,22.5,Middle,4.0,3.0,3.0,Malabar Hill,3200.0,1,Unfurnished,Relatively New,18.9581616,72.8033665
3.0,3.25,Higher,3.0,0.0,3.0,Kandivali East,1545.0,1,Semi Furnished,Old,19.2051958,72.8626165
3.0,4.68,Lower,2.0,1.0,1.0,Juhu,1150.0,1,Unfurnished,New,19.1070215,72.8275275
3.0,2.2,Unknown,2.0,0.0,1.0,Borivali West,1000.0,0,Unknown,Relatively New,19.2298129,72.8471376
3.0,6.75,Higher,3.0,0.0,3.0,Prabhadevi,1425.0,1,Unknown,Mid Age,19.0074717,72.8358965
2.0,0.41,Middle,2.0,3.0,2.0,Nalasopara West,915.0,1,Semi Furnished,Mid Age,19.012455,72.835058
1.0,0.87,Middle,2.0,0.0,1.0,Chembur,440.0,1,Semi Furnished,Mid Age,19.054818,72.8979713
2.0,1.6,Higher,2.0,0.0,1.0,Kandivali East,790.0,1,Fully Furnished,Relatively New,19.2051958,72.8626165
2.0,2.7,Higher,2.0,1.0,1.0,Malad East,980.0,1,Semi Furnished,Mid Age,19.1860219,72.8563181
1.0,1.45,Lower,2.0,0.0,1.0,Santacruz East,600.0,1,Semi Furnished,Mid Age,19.0781806,72.8677752
1.0,0.95,Higher,3.0,0.0,1.0,Mira Road East,750.0,1,Fully Furnished,Relatively New,19.286025,72.868886
1.0,0.9,Middle,2.0,0.0,2.0,Vikhroli East,396.0,1,Unfurnished,Relatively New,19.1172592,72.9355194
4.0,10.5,Higher,3.0,0.0,2.0,Wadala East,2600.0,1,Unknown,Mid Age,19.0210175,72.8568955
1.0,0.61,Unknown,2.0,0.0,1.0,Goregaon East,610.0,0,Unknown,Mid Age,19.1692623,72.8552548
4.0,8.5,Middle,4.0,5.0,2.0,Sion,2300.0,1,Semi Furnished,Mid Age,19.0465213,72.8632834
3.0,4.5,Lower,3.0,1.0,2.0,Mulund West,1650.0,1,Unfurnished,New,19.1719717,72.9511956
5.0,10.0,Higher,5.0,2.0,3.0,Andheri West,3000.0,1,Semi Furnished,Old,19.1172495,72.833968
1.0,1.25,Middle,2.0,2.0,1.0,Kurla West,450.0,0,Unknown,Relatively New,19.0686026,72.876583
4.0,9.75,Middle,4.0,3.0,2.0,Powai,2790.0,1,Semi Furnished,Mid Age,19.1187195,72.9073476
2.0,2.2,Lower,1.0,0.0,2.0,Ghatkopar East,850.0,1,Fully Furnished,Relatively New,19.0833438,72.9123246
2.0,2.1,Middle,2.0,0.0,1.0,Mulund East,790.0,1,Unfurnished,New,19.1704719,72.9610447
5.0,17.71,Middle,2.0,0.0,0.0,Andheri West,4600.0,1,Semi Furnished,Relatively New,19.1172495,72.833968
1.0,1.0,Middle,2.0,0.0,1.0,Kandivali East,600.0,1,Unfurnished,Mid Age,19.2051958,72.8626165
2.0,1.7,Higher,2.0,0.0,1.0,Chembur,850.0,1,Fully Furnished,Mid Age,19.054818,72.8979713
2.0,2.1,Lower,2.0,0.0,1.0,Borivali East,950.0,1,Semi Furnished,Mid Age,19.2187187,72.8654856
3.0,2.9,Higher,2.0,4.0,1.0,Kurla West,1200.0,1,Semi Furnished,Mid Age,19.0686026,72.876583
3.0,2.85,Middle,3.0,3.0,4.0,Chembur,1500.0,1,Unfurnished,New,19.054818,72.8979713
2.0,2.1,Higher,2.0,0.0,1.0,Chembur,726.0,1,Semi Furnished,New,19.054818,72.8979713
1.0,2.25,Middle,2.0,0.0,1.0,Sion,650.0,1,Semi Furnished,Relatively New,19.0465213,72.8632834
1.0,2.11,Higher,2.0,0.0,1.0,Dadar West,525.0,1,Semi Furnished,Old,19.0238887,72.8382236
4.0,7.0,Unknown,4.0,0.0,1.0,Byculla,2000.0,1,Unknown,Relatively New,18.9766219,72.8327936
4.0,5.3,Higher,4.0,2.0,3.0,Bhandup West,2200.0,1,Semi Furnished,Mid Age,19.1462636,72.9339461
2.0,2.0,Unknown,2.0,0.0,0.0,Borivali East,666.0,0,Unknown,Relatively New,19.2187187,72.8654856
1.0,1.5,Higher,1.0,0.0,1.0,Powai,630.0,1,Unknown,Relatively New,19.1187195,72.9073476
2.0,1.55,Lower,2.0,0.0,1.0,Mulund West,876.0,1,Semi Furnished,Relatively New,19.1719717,72.9511956
2.0,3.65,Lower,2.0,0.0,1.0,Parel,1125.0,1,Semi Furnished,Mid Age,18.9883872,72.8394086
3.0,7.7,Unknown,1.0,0.0,2.0,Juhu,1600.0,0,Unknown,Mid Age,19.1070215,72.8275275
1.0,0.31,Middle,2.0,0.0,1.0,Nalasopara West,640.0,1,Semi Furnished,Mid Age,19.012455,72.835058
5.0,21.0,Higher,4.0,0.0,3.0,Andheri West,4500.0,1,Unknown,Relatively New,19.1172495,72.833968
3.0,3.25,Middle,2.0,1.0,2.0,Powai,1370.0,1,Semi Furnished,Relatively New,19.1187195,72.9073476
3.0,4.1,Middle,3.0,0.0,1.0,Powai,1350.0,1,Unknown,Mid Age,19.1187195,72.9073476
3.0,7.0,Middle,3.0,0.0,2.0,Khar West,1500.0,1,Semi Furnished,Relatively New,19.0698569,72.829799
2.0,0.96,Middle,2.0,1.0,1.0,Thane West,771.0,1,Fully Furnished,Relatively New,19.2596635,72.9690861
1.0,0.32,Lower,1.0,0.0,1.0,Virar West,650.0,1,Unknown,Mid Age,19.455,72.811
1.0,0.3,Middle,1.0,3.0,0.0,Naigaon East,535.0,1,Semi Furnished,New,19.0137704,72.846317
2.0,1.64,Lower,2.0,0.0,1.0,Chembur,850.0,1,Unfurnished,Relatively New,19.054818,72.8979713
1.0,0.34,Middle,1.0,2.0,1.0,Naigaon East,600.0,1,Unfurnished,Mid Age,19.0137704,72.846317
1.0,0.9,Middle,2.0,0.0,1.0,Kandivali East,650.0,1,Unknown,Old,19.2051958,72.8626165
2.0,0.9,Lower,2.0,3.0,1.0,Bhayandar East,900.0,1,Fully Furnished,Mid Age,19.3076,72.862
2.0,0.39,Higher,4.0,0.0,2.0,Nalasopara West,750.0,1,Unfurnished,Mid Age,19.012455,72.835058
1.0,0.45,Higher,2.0,0.0,1.0,Mira Road East,397.0,1,Unfurnished,New,19.286025,72.868886
1.0,0.73,Unknown,2.0,3.0,2.0,Mira Road East,750.0,0,Unknown,Relatively New,19.286025,72.868886
2.0,1.35,Unknown,2.0,0.0,1.0,Vikhroli East,780.0,0,Unknown,Relatively New,19.1172592,72.9355194
1.0,0.36,Middle,2.0,3.0,2.0,Vasai East,600.0,1,Semi Furnished,Mid Age,19.3981,72.84
3.0,11.0,Lower,3.0,1.0,2.0,Lower Parel,2350.0,1,Unfurnished,New,18.99568,72.8302756
2.0,0.98,Higher,2.0,4.0,0.0,Mira Road East,1020.0,1,Unfurnished,Mid Age,19.286025,72.868886
2.0,2.5,Higher,2.0,0.0,1.0,Borivali West,1053.0,1,Unfurnished,Relatively New,19.2298129,72.8471376
2.0,2.6,Higher,3.0,0.0,1.0,Kandivali West,800.0,0,Unfurnished,Relatively New,19.2055321,72.8399273
1.0,0.8,Higher,2.0,0.0,1.0,Bhandup West,530.0,1,Unfurnished,New,19.1462636,72.9339461
2.0,3.09,Unknown,2.0,0.0,1.0,Vile Parle East,1120.0,0,Unknown,Relatively New,19.1097455,72.8365427
1.0,0.26,Higher,1.0,1.0,1.0,Nalasopara West,660.0,1,Unfurnished,Mid Age,19.012455,72.835058
2.0,1.4,Lower,2.0,0.0,0.0,Kandivali West,850.0,1,Unfurnished,Mid Age,19.2055321,72.8399273
2.0,2.0,Middle,2.0,0.0,1.0,Bhandup West,918.0,1,Semi Furnished,Relatively New,19.1462636,72.9339461
1.0,0.7,Middle,1.0,0.0,1.0,Kandivali East,400.0,1,Semi Furnished,Relatively New,19.2051958,72.8626165
1.0,0.58,Unknown,2.0,2.0,1.0,Mira Road East,625.0,0,Unknown,Relatively New,19.286025,72.868886
2.0,0.28,Higher,1.0,3.0,1.0,Boisar,840.0,1,Unfurnished,Mid Age,19.1911418,72.8729089
3.0,3.45,Middle,3.0,1.0,1.0,Powai,1650.0,1,Semi Furnished,Mid Age,19.1187195,72.9073476
4.0,30.0,Middle,1.0,0.0,4.0,Juhu,4401.0,1,Unknown,Relatively New,19.1070215,72.8275275
1.0,0.66,Middle,2.0,2.0,1.0,Mira Road East,695.0,1,Semi Furnished,Mid Age,19.286025,72.868886
2.0,1.35,Middle,2.0,1.0,1.0,Goregaon West,850.0,1,Unfurnished,Relatively New,19.1633281,72.8411995
1.0,0.27,Middle,1.0,2.0,1.0,Nalasopara West,595.0,1,Unfurnished,Relatively New,19.012455,72.835058
3.0,6.75,Lower,3.0,1.0,2.0,Dadar West,2100.0,1,Semi Furnished,Mid Age,19.0238887,72.8382236
3.0,6.5,Middle,3.0,0.0,2.0,Bandra West,1600.0,1,Fully Furnished,Mid Age,19.0583358,72.8302669
3.0,2.75,Middle,3.0,1.0,3.0,Mulund West,1400.0,1,Unknown,Mid Age,19.1719717,72.9511956
1.0,1.01,Higher,2.0,0.0,1.0,Bhandup East,630.0,1,Fully Furnished,Mid Age,19.1378308,72.9361964
1.0,1.95,Higher,2.0,0.0,0.0,Madanpura,550.0,1,Fully Furnished,Old,18.9687,72.8245
1.0,0.82,Lower,2.0,0.0,1.0,Mira Road East,762.0,1,Semi Furnished,New,19.286025,72.868886
2.0,0.87,Higher,2.0,3.0,1.0,Mira Road East,1073.0,1,Unfurnished,Relatively New,19.286025,72.868886
2.0,2.25,Higher,2.0,2.0,2.0,Borivali West,925.0,1,Fully Furnished,Relatively New,19.2298129,72.8471376
1.0,1.25,Lower,2.0,0.0,1.0,Parel,350.0,1,Unfurnished,Mid Age,18.9883872,72.8394086
2.0,2.0,Lower,2.0,0.0,1.0,Bandra East,930.0,1,Unknown,Mid Age,19.0616565,72.8498111
3.0,13.5,Middle,3.0,0.0,2.0,Malabar Hill,1750.0,1,Unknown,Old,18.9581616,72.8033665
3.0,2.3,Higher,3.0,0.0,2.0,Goregaon West,1350.0,1,Unfurnished,New,19.1633281,72.8411995
4.0,6.82,Unknown,4.0,0.0,2.0,Ghatkopar East,2200.0,1,Unknown,Relatively New,19.0833438,72.9123246
4.0,6.9,Middle,3.0,0.0,3.0,Andheri West,2400.0,1,Fully Furnished,Relatively New,19.1172495,72.833968
2.0,0.53,Middle,1.0,3.0,1.0,Naigaon East,850.0,1,Unfurnished,New,19.0137704,72.846317
1.0,0.58,Middle,1.0,0.0,1.0,Goregaon East,540.0,1,Unfurnished,Mid Age,19.1692623,72.8552548
3.0,5.5,Middle,3.0,2.0,2.0,Kamathipura,1980.0,1,Unfurnished,Mid Age,18.9650659,72.8261833
4.0,16.55,Higher,4.0,0.0,3.0,Andheri West,2800.0,1,Fully Furnished,Mid Age,19.1172495,72.833968
3.0,5.4,Lower,2.0,2.0,2.0,Sion,1100.0,1,Semi Furnished,Relatively New,19.0465213,72.8632834
3.0,2.75,Higher,3.0,0.0,2.0,Kandivali East,1330.0,1,Unknown,Mid Age,19.2051958,72.8626165
3.0,5.15,Unknown,3.0,0.0,2.0,Borivali West,1400.0,1,Unknown,Relatively New,19.2298129,72.8471376
1.0,1.1,Higher,1.0,1.0,1.0,Kurla East,650.0,0,Semi Furnished,Relatively New,19.0628944,72.8825604
5.0,17.6,Middle,4.0,3.0,2.0,Parel,2400.0,1,Unfurnished,Relatively New,18.9883872,72.8394086
2.0,2.17,Lower,2.0,0.0,1.0,Mulund West,1150.0,1,Unknown,New,19.1719717,72.9511956
2.0,1.35,Middle,2.0,1.0,2.0,Dahisar West,950.0,1,Fully Furnished,Mid Age,19.248875,72.852959
1.0,0.86,Middle,2.0,0.0,1.0,Kandivali West,500.0,1,Unfurnished,Relatively New,19.2055321,72.8399273
1.0,0.98,Lower,2.0,0.0,1.0,Borivali West,580.0,1,Semi Furnished,Old,19.2298129,72.8471376
2.0,1.8,Higher,2.0,1.0,1.0,Wadala East,1020.0,1,Semi Furnished,Mid Age,19.0210175,72.8568955
3.0,3.5,Lower,3.0,0.0,2.0,Mulund West,1640.0,1,Unfurnished,Relatively New,19.1719717,72.9511956
1.0,0.32,Higher,2.0,0.0,1.0,Naigaon East,610.0,1,Unfurnished,New,19.0137704,72.846317
3.0,7.5,Middle,3.0,0.0,2.0,Byculla,2500.0,1,Semi Furnished,New,18.9766219,72.8327936
2.0,1.5,Middle,2.0,1.0,1.0,Chembur,758.0,1,Semi Furnished,Mid Age,19.054818,72.8979713
2.0,0.44,Middle,2.0,3.0,2.0,Virar West,920.0,1,Semi Furnished,Relatively New,19.455,72.811
1.0,2.5,Higher,2.0,0.0,1.0,Dadar West,575.0,1,Unknown,Mid Age,19.0238887,72.8382236
2.0,0.78,Higher,2.0,0.0,1.0,Bhayandar East,700.0,1,Semi Furnished,Mid Age,19.3076,72.862
4.0,18.0,Middle,2.0,0.0,1.0,Santacruz West,3400.0,1,Semi Furnished,Mid Age,19.0844004,72.8372899
2.0,1.45,Middle,2.0,0.0,1.0,Mulund East,698.0,1,Semi Furnished,New,19.1704719,72.9610447
3.0,5.5,Lower,3.0,0.0,1.0,Matunga East,1800.0,1,Unknown,Mid Age,19.0261579,72.8520846
3.0,1.5,Unknown,3.0,3.0,1.0,Mira Road East,1235.0,0,Unknown,Relatively New,19.286025,72.868886
1.0,0.9,Middle,2.0,0.0,0.0,Chembur,350.0,1,Unfurnished,Mid Age,19.054818,72.8979713
1.0,1.05,Higher,2.0,0.0,0.0,Dahisar West,410.0,1,Unfurnished,New,19.248875,72.852959
1.0,1.1,Middle,2.0,0.0,0.0,Mulund East,500.0,1,Semi Furnished,Mid Age,19.1704719,72.9610447
2.0,2.27,Higher,2.0,1.0,1.0,Powai,850.0,1,Semi Furnished,Relatively New,19.1187195,72.9073476
3.0,3.2,Middle,3.0,3.0,2.0,Bhandup West,1245.0,1,Semi Furnished,Relatively New,19.1462636,72.9339461
4.0,8.9,Middle,4.0,0.0,2.0,Worli,1600.0,1,Semi Furnished,Relatively New,18.9988405,72.8170327
2.0,1.8,Middle,2.0,0.0,2.0,Chembur,950.0,1,Unfurnished,Relatively New,19.054818,72.8979713
3.0,4.3,Middle,3.0,2.0,3.0,Chembur,1350.0,1,Semi Furnished,Relatively New,19.054818,72.8979713
3.0,2.4,Middle,3.0,0.0,2.0,Bhandup West,1300.0,1,Unfurnished,Relatively New,19.1462636,72.9339461
2.0,1.86,Unknown,2.0,0.0,1.0,Goregaon West,900.0,1,Unknown,Relatively New,19.1633281,72.8411995
3.0,2.75,Higher,2.0,4.0,1.0,Dahisar West,1000.0,1,Fully Furnished,Mid Age,19.248875,72.852959
2.0,1.92,Middle,2.0,0.0,1.0,Wadala East,955.0,1,Semi Furnished,Mid Age,19.0210175,72.8568955
2.0,2.36,Middle,2.0,0.0,0.0,Kandivali West,706.0,1,Unfurnished,Relatively New,19.2055321,72.8399273
1.0,0.76,Higher,1.0,0.0,1.0,Bhayandar West,600.0,1,Unknown,Mid Age,19.3016,72.8497
2.0,3.0,Unknown,2.0,0.0,1.0,Santacruz West,900.0,1,Unknown,Relatively New,19.0844004,72.8372899
3.0,6.5,Middle,2.0,0.0,2.0,Goregaon East,1690.0,1,Semi Furnished,Mid Age,19.1692623,72.8552548
2.0,5.21,Middle,2.0,2.0,2.0,Parel,1000.0,1,Fully Furnished,Relatively New,18.9883872,72.8394086
3.0,3.05,Higher,3.0,0.0,2.0,Borivali West,1046.0,1,Unfurnished,Relatively New,19.2298129,72.8471376
3.0,3.25,Unknown,3.0,0.0,2.0,Borivali,1400.0,1,Unknown,Relatively New,19.2298129,72.8471376
2.0,1.83,Lower,2.0,0.0,1.0,Wadala East,955.0,1,Semi Furnished,Mid Age,19.0210175,72.8568955
1.0,1.65,Higher,2.0,0.0,0.0,Byculla,665.0,1,Unknown,Old,18.9766219,72.8327936
2.0,4.0,Middle,2.0,0.0,1.0,Parel,1350.0,1,Unknown,Relatively New,18.9883872,72.8394086
1.0,0.96,Lower,1.0,0.0,1.0,Bhandup West,515.0,1,Semi Furnished,Mid Age,19.1462636,72.9339461
1.0,2.25,Middle,2.0,0.0,1.0,Mahim,550.0,1,Unfurnished,Relatively New,19.0427721,72.8407925
1.0,1.17,Unknown,2.0,0.0,1.0,Borivali East,600.0,1,Unknown,Relatively New,19.2187187,72.8654856
1.0,0.64,Unknown,2.0,2.0,1.0,Mira Road East,725.0,0,Unknown,Relatively New,19.286025,72.868886
3.0,3.9,Higher,3.0,0.0,1.0,Santacruz East,1440.0,1,Semi Furnished,Relatively New,19.0781806,72.8677752
3.0,2.36,Higher,3.0,0.0,1.0,Malad West,1100.0,1,Unfurnished,Mid Age,19.1852851,72.8358611
3.0,0.59,Higher,3.0,3.0,1.0,Nalasopara East,1270.0,1,Unknown,Mid Age,19.4219,72.8295
2.0,1.62,Middle,2.0,0.0,1.0,Borivali West,565.0,1,Unfurnished,New,19.2298129,72.8471376
1.0,0.98,Middle,2.0,1.0,1.0,Borivali East,569.0,1,Semi Furnished,Mid Age,19.2187187,72.8654856
4.0,7.15,Lower,4.0,2.0,2.0,Ghatkopar West,2700.0,1,Fully Furnished,Relatively New,19.0897439,72.9048035
1.0,1.05,Higher,2.0,0.0,1.0,Mulund East,600.0,1,Unfurnished,Relatively New,19.1704719,72.9610447
1.0,1.0,Middle,2.0,0.0,1.0,Kandivali East,700.0,1,Unfurnished,New,19.2051958,72.8626165
2.0,1.4,Higher,2.0,0.0,0.0,Nagpada,760.0,1,Unfurnished,New,18.9668801,72.8284709
3.0,5.8,Middle,2.0,1.0,2.0,Powai,1500.0,1,Fully Furnished,Mid Age,19.1187195,72.9073476
4.0,11.5,Lower,1.0,0.0,2.0,Dadar East,2028.0,1,Semi Furnished,Relatively New,19.0162531,72.8522274
1.0,1.05,Lower,2.0,0.0,1.0,Malad West,650.0,1,Unfurnished,Mid Age,19.1852851,72.8358611
3.0,3.5,Higher,3.0,3.0,2.0,Wadala,1750.0,1,Unknown,Relatively New,19.0210175,72.8568955
3.0,2.6,Higher,3.0,0.0,1.0,Mulund West,886.0,1,Fully Furnished,Old,19.1719717,72.9511956
2.0,5.31,Unknown,2.0,0.0,1.0,Byculla East,900.0,1,Unknown,Relatively New,18.9736935,72.8367795
2.0,1.8,Middle,2.0,0.0,1.0,Dahisar East,825.0,1,Semi Furnished,Relatively New,19.2599822,72.8598732
2.0,2.75,Higher,2.0,0.0,1.0,Powai,960.0,1,Semi Furnished,Old,19.1187195,72.9073476
2.0,3.44,Unknown,2.0,0.0,1.0,Goregaon West,900.0,1,Unknown,Relatively New,19.1633281,72.8411995
3.0,15.82,Unknown,3.0,0.0,2.0,Worli,1400.0,1,Unknown,Relatively New,18.9988405,72.8170327
3.0,2.0,Middle,2.0,0.0,1.0,Kandivali East,1250.0,1,Semi Furnished,Mid Age,19.2051958,72.8626165
1.0,0.52,Middle,1.0,0.0,1.0,Thane West,644.0,1,Unfurnished,Relatively New,19.2596635,72.9690861
1.0,0.75,Higher,2.0,3.0,0.0,Mira Road East,700.0,1,Unfurnished,Mid Age,19.286025,72.868886
1.0,0.99,Middle,2.0,0.0,1.0,Kandivali East,700.0,1,Unfurnished,Relatively New,19.2051958,72.8626165
2.0,2.1,Higher,3.0,0.0,1.0,Vikhroli West,900.0,1,Fully Furnished,Mid Age,19.114541,72.9257184
1.0,0.29,Middle,2.0,0.0,1.0,Virar West,650.0,1,Semi Furnished,Relatively New,19.455,72.811
5.0,29.0,Higher,5.0,5.0,1.0,Bandra West,8000.0,1,Semi Furnished,Mid Age,19.0583358,72.8302669
3.0,12.58,Unknown,3.0,0.0,2.0,Worli,1400.0,1,Unknown,Relatively New,18.9988405,72.8170327
1.0,0.24,Middle,3.0,0.0,1.0,Naigaon East,500.0,1,Unfurnished,Relatively New,19.0137704,72.846317
2.0,0.98,Middle,2.0,4.0,0.0,Mira Road East,1079.0,1,Semi Furnished,New,19.286025,72.868886
3.0,7.5,Middle,3.0,0.0,2.0,Juhu,1466.0,1,Unknown,Mid Age,19.1070215,72.8275275
3.0,1.15,Higher,1.0,0.0,1.0,Virar West,1460.0,1,Unknown,Mid Age,19.455,72.811
3.0,3.0,Middle,3.0,2.0,1.0,Kandivali East,1360.0,1,Unfurnished,Mid Age,19.2051958,72.8626165
2.0,2.1,Unknown,2.0,0.0,1.0,Malad West,900.0,1,Unknown,Relatively New,19.1852851,72.8358611
2.0,2.8,Lower,2.0,3.0,2.0,Sion,955.0,1,Unfurnished,Relatively New,19.0465213,72.8632834
2.0,0.89,Middle,2.0,0.0,1.0,Mira Road East,980.0,1,Fully Furnished,Mid Age,19.286025,72.868886
5.0,12.6,Unknown,4.0,0.0,2.0,Bandra East,3050.0,1,Unknown,Mid Age,19.0616565,72.8498111
1.0,0.74,Middle,2.0,1.0,1.0,Mira Road East,750.0,1,Unknown,New,19.286025,72.868886
2.0,2.13,Unknown,2.0,0.0,1.0,Mulund West,900.0,1,Unknown,Relatively New,19.1719717,72.9511956
